food_id,food_name,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,vitamin_d_iu,cholesterol_mg,saturated_fat_g,glycemic_index,purine_mg,oxalate_mg,contains_gluten,contains_dairy,contains_nuts,contains_eggs,contains_shellfish,contains_fish,contains_soy,contains_sesame,contains_peanuts,contains_sulfites,is_vegetarian,is_vegan,cuisine_type,meal_type,disease_score
N185,Paneer in butter sauce,Dairy & Paneer,145.6,7.0,9.7,8.8,1.5,7.5,151.4,117,170.6,0.85,18.0,18.0,28.0,2.6,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N551,Cauliflower au gratin,Indian Foods,145.9,4.4,9.1,10.2,1.4,3.0,165.0,100,119.7,0.57,50.2,0.0,0.0,3.1,15,18.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
F045,Garlic,Vegetable Dishes,149.0,6.4,33.0,0.5,2.1,1.0,17.0,401,181.0,1.7,31.2,0.0,0.0,0.0,30,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Western,condiment,60
N553,Spinach souffle,Indian Foods,150.2,7.4,6.3,10.5,1.4,0.9,244.1,108,133.7,2.15,30.3,0.0,0.0,3.2,15,30.0,750,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N228,Peanut raita (Mungfali ka raita),Dairy & Paneer,150.4,8.6,9.3,9.0,1.9,7.1,235.8,126,174.6,0.74,2.6,0.0,0.0,2.7,30,0.0,187,False,False,False,False,False,False,False,False,True,False,True,True,Indian,lunch_dinner,60
F063,Chole (Chickpea Curry),Indian Foods,152.0,7.5,24.5,3.5,6.2,3.8,390.0,289,58.0,2.8,4.2,0.0,0.0,0.4,28,38.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N431,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),Dals & Legumes,154.9,7.0,19.4,5.1,4.2,1.1,267.2,151,39.3,2.22,34.8,0.0,0.0,1.5,30,35.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
F103,Dal Makhani,Indian Foods,155.0,8.2,18.5,5.8,5.4,1.8,480.0,310,72.0,2.6,2.5,0.0,12.0,2.8,32,60.0,0,False,True,False,False,False,False,False,False,False,False,True,False,North Indian,lunch_dinner,60
J002,Jain Chole,Dals & Legumes,155.0,8.5,24.5,3.5,7.2,2.5,385.0,285,55.0,2.8,5.5,0.0,0.0,0.7,28,80.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Jain,lunch_dinner,60
J024,Jain Matar Paneer,Dairy & Paneer,158.0,8.5,12.5,9.5,3.5,4.2,385.0,285,188.0,1.8,12.5,5.0,28.0,4.5,32,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Jain,lunch_dinner,60
N473,Spaghetti with paneer balls and tomato sauce,Dairy & Paneer,158.5,4.0,12.7,10.4,1.2,3.0,199.6,113,80.7,0.55,44.1,21.0,33.0,3.1,15,0.0,50,False,True,False,False,False,False,False,False,False,False,True,False,Italian,lunch_dinner,60
N888,Moong dal mixture,Dals & Legumes,158.8,4.6,33.9,1.0,1.9,24.7,29.6,189,70.5,1.25,0.0,0.0,0.0,0.3,30,23.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
F056,Avocado,Fruits,160.0,2.0,9.0,15.0,7.0,0.7,7.0,485,12.0,0.6,10.0,0.0,0.0,2.1,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Mexican,breakfast_snack,60
BG011,Aloo Posto,Vegetable Dishes,162.0,3.5,18.5,9.5,3.2,1.5,285.0,385,148.0,1.8,12.5,0.0,0.0,1.2,40,0.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Bengali,lunch_dinner,60
N534,Stuffed bittergourd (wet) (Bharwa karele),Indian Foods,162.4,1.4,4.7,15.2,2.9,2.0,360.1,71,17.2,0.91,46.9,0.0,0.0,4.6,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N130,Soyabean curry,Vegetable Dishes,163.3,10.4,6.8,10.2,7.3,2.7,352.7,130,65.1,2.79,15.1,0.0,0.0,3.1,30,52.0,54,False,False,False,False,False,False,True,False,False,False,True,True,Indian,lunch_dinner,60
N128,Chickpeas curry (Safed channa curry),Dals & Legumes,163.4,6.1,20.0,6.8,4.7,4.8,358.0,151,30.6,1.82,16.3,0.0,0.0,2.1,30,30.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
BG013,Dhokar Dalna,Dals & Legumes,165.0,8.5,18.5,7.5,4.5,2.5,385.0,285,52.0,2.8,3.5,0.0,0.0,1.5,35,80.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Bengali,lunch_dinner,60
F119,Pindi Chole,Indian Foods,165.0,8.5,24.8,4.8,7.2,2.8,520.0,295,58.0,3.2,4.5,0.0,0.0,0.7,28,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,North Indian,lunch_dinner,60
N889,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),Rice Dishes,167.4,7.6,22.4,5.5,3.7,3.8,225.0,168,123.0,2.17,0.0,0.0,0.0,1.7,30,38.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
E055,Axone (Fermented Soybean),Dals & Legumes,168.0,12.5,12.5,7.5,5.5,1.5,320.0,325,72.0,2.8,5.5,0.0,0.0,1.5,30,95.0,54,False,False,False,False,False,False,True,False,False,False,True,True,Naga,condiment,60
F117,Matar Paneer,Indian Foods,168.0,8.8,12.5,9.8,3.5,4.2,480.0,310,188.0,2.1,12.5,5.0,28.0,4.8,35,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,North Indian,lunch_dinner,60
F160,Ghugni,Indian Foods,168.0,8.5,22.5,4.8,6.5,2.8,480.0,285,48.0,2.8,5.5,0.0,0.0,0.8,30,65.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Bengali,breakfast_snack,60
N265,Orange souffle,Indian Foods,168.3,6.8,14.2,9.7,0.2,12.3,49.2,136,59.0,0.65,19.2,0.0,0.0,2.9,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N100,Macroni cheese pie,Dairy & Paneer,170.6,5.8,21.1,7.5,0.4,3.4,200.5,155,122.0,0.54,14.6,15.0,24.0,2.2,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N596,Cold orange souffle,Indian Foods,173.2,5.9,16.3,9.8,0.1,14.4,46.5,139,55.4,0.57,10.1,0.0,0.0,2.9,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N091,Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),Rice Dishes,173.4,4.9,27.6,4.8,3.2,2.5,170.0,171,18.9,0.95,5.4,0.0,0.0,1.4,30,24.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N158,Paneer curry,Dairy & Paneer,176.5,7.8,8.4,12.4,1.4,6.3,216.1,123,189.1,0.81,20.0,25.0,40.0,3.7,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N765,Kidney bean sandwich with cottage cheese,Sandwiches,176.6,9.8,18.9,6.8,3.7,3.7,98.0,170,166.6,1.64,5.3,14.0,22.0,2.1,30,118.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Continental,breakfast,60
N356,Hot cheese souffle,Dairy & Paneer,177.1,9.2,5.4,13.2,0.1,2.9,287.0,121,169.2,0.83,2.4,26.0,42.0,4.0,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N822,Kale salad,Accompaniments,177.7,4.9,5.0,15.3,1.4,3.3,292.0,95,109.1,1.3,30.5,0.0,0.0,4.6,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,60
F169,Undhiyu,Indian Foods,178.0,5.5,22.5,7.8,7.5,3.5,520.0,385,72.0,3.2,12.5,0.0,0.0,1.5,35,0.0,0,False,False,False,False,False,False,False,False,True,False,True,True,Gujarati,lunch_dinner,60
N665,Orange gateau,Beverages,178.0,4.8,27.0,6.0,0.7,18.3,80.4,170,41.7,0.89,10.5,0.0,0.0,1.8,15,0.0,55,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,60
N287,Hot orange souffle,Indian Foods,180.0,6.9,18.8,9.0,0.3,14.9,58.8,155,53.8,1.03,7.0,0.0,0.0,2.7,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N584,Pear chocholate sunday,Indian Foods,183.5,2.1,15.0,13.1,0.1,14.4,16.3,115,56.7,0.24,3.3,0.0,0.0,3.9,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N823,Spinach and paneer souffle,Dairy & Paneer,186.2,7.6,9.6,13.5,1.1,2.8,434.7,129,114.3,1.4,10.8,27.0,43.0,4.0,15,30.0,750,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N615,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),Sweets & Desserts,186.2,1.8,17.0,12.7,4.3,16.1,9.0,121,21.8,0.79,3.0,0.0,0.0,3.8,40,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,snack,60
N646,Tomato sandwich (grilled),Sandwiches,189.9,6.3,21.3,9.4,1.9,2.6,420.6,162,150.9,0.88,8.9,0.0,0.0,2.8,15,0.0,50,True,False,False,False,False,False,False,False,False,False,True,True,Continental,breakfast,60
N790,Green tomato pickle (Haray tamatar ka achaar),Vegetable Dishes,193.3,1.2,2.9,19.7,1.7,0.8,159.2,70,14.2,0.77,8.2,0.0,0.0,5.9,15,0.0,50,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N089,Peanut pulao,Rice Dishes,193.3,5.3,21.2,9.5,2.9,1.6,168.4,156,18.5,0.83,3.4,0.0,0.0,2.9,15,0.0,187,False,False,False,False,False,False,False,False,True,False,True,True,Indian,lunch_dinner,60
N864,Garlic soup,Soups,194.9,2.4,7.0,17.6,1.7,2.4,179.3,92,60.6,0.73,11.1,0.0,0.0,5.3,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Continental,lunch_dinner,60
F013,Tempeh,Dals & Legumes,195.0,19.0,9.0,11.0,0.0,0.0,9.0,412,111.0,2.7,0.0,0.0,0.0,2.2,30,95.0,54,False,False,False,False,False,False,True,False,False,False,True,True,Asian,lunch_dinner,60
N186,Methi malai paneer,Dairy & Paneer,195.0,7.3,8.2,14.8,1.5,6.0,221.2,124,184.0,0.77,13.6,30.0,47.0,4.4,15,0.0,380,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N096,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),Rice Dishes,195.7,5.8,32.9,4.3,2.1,3.9,213.3,199,101.5,0.59,5.1,9.0,8.0,1.3,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N343,Orange cream tart,Indian Foods,197.2,2.6,27.4,8.7,0.6,10.1,36.8,163,13.8,0.58,19.6,0.0,28.0,2.6,40,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N134,Khatta channa,Dals & Legumes,202.6,6.3,21.1,10.6,5.3,4.8,513.3,164,40.8,1.94,20.9,0.0,0.0,3.2,30,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N587,Coffee pear alaska,Beverages,204.0,2.9,19.4,13.2,0.2,16.9,51.1,139,60.6,0.22,3.5,0.0,0.0,4.0,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,60
N432,Paneer stuffed cheela/chilla,Dairy & Paneer,205.2,11.4,19.2,8.9,4.0,3.8,289.1,186,151.3,2.41,19.8,18.0,28.0,2.7,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N691,Orange chiffon pie,Indian Foods,207.6,3.9,23.1,11.2,0.7,10.5,73.2,158,30.3,0.62,84.9,0.0,0.0,3.3,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N032,Carrot apple sandwich (Gajar aur seb ka sandwich),Sandwiches,214.1,5.3,29.0,9.1,3.7,5.3,302.9,188,118.0,1.8,2.7,0.0,0.0,2.7,40,0.0,35,True,False,False,False,False,False,False,False,False,False,True,True,Continental,breakfast,60
N731,Stuffed bittergourd (dry) (Bharwa karela),Indian Foods,217.6,1.3,2.5,22.4,3.0,0.1,519.3,74,16.7,1.29,43.5,0.0,0.0,6.7,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N666,Black forest gateau,Beverages,217.8,5.9,30.6,8.6,0.3,22.0,79.4,197,46.8,1.09,143.5,0.0,0.0,2.6,15,0.0,55,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,60
N021,Cheese and chilli sandwich,Sandwiches,218.1,6.8,27.4,9.8,2.1,2.4,437.5,192,113.8,0.99,12.3,20.0,31.0,2.9,30,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Continental,breakfast,60
N807,Cabbage manchurian (Pattagobhi manchurian),Indian Foods,224.3,0.6,4.8,22.5,0.4,0.3,75.0,80,3.2,0.2,28.4,0.0,0.0,6.7,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Chinese,lunch_dinner,60
N763,Watercress sandwich,Sandwiches,229.4,5.2,28.0,11.5,2.3,1.8,407.4,187,98.2,0.99,2.2,0.0,0.0,3.4,15,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Continental,breakfast,60
N346,Cottage cheese pie,Dairy & Paneer,239.0,7.4,20.7,13.8,2.2,3.6,103.3,175,108.0,0.92,36.2,28.0,44.0,4.1,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N467,Masala dosa paneer fillings,South Indian Breakfast,243.1,10.3,29.8,8.8,3.1,4.8,160.4,223,171.2,1.27,11.5,18.0,28.0,2.7,30,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,breakfast,60
N025,Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),Sandwiches,243.3,7.9,26.9,12.3,2.0,2.8,549.7,201,191.2,1.0,3.2,25.0,39.0,3.7,15,0.0,50,True,True,False,False,False,False,False,False,False,False,True,False,Continental,breakfast,60
N648,Peanut butter cucumber sandwich,Sandwiches,243.3,9.0,29.8,10.6,3.4,2.9,460.1,218,95.4,1.32,0.9,0.0,34.0,3.2,15,0.0,187,True,True,False,False,False,False,False,False,True,False,True,False,Continental,breakfast,60
N345,Cheese and mushroom tart,Dairy & Paneer,246.1,5.5,21.4,15.3,1.2,3.2,212.4,168,101.0,0.59,6.5,31.0,49.0,4.6,15,22.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N812,Garlic chutney/Poondu chutney (Lahasun ki chutney),Accompaniments,255.5,3.3,20.4,17.6,5.2,13.4,177.6,154,63.5,3.26,5.7,0.0,0.0,5.3,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,60
N337,Peanut chutney (Mungfali ki chutney),Accompaniments,258.4,11.8,9.9,19.1,5.7,2.8,475.3,168,34.8,1.99,4.2,0.0,0.0,5.7,15,0.0,187,False,False,False,False,False,False,False,False,True,False,True,True,Indian,condiment,60
N348,Apple cinnamon pie,Indian Foods,258.7,3.4,33.7,12.2,1.8,12.0,60.1,201,16.1,0.65,2.2,0.0,0.0,3.7,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N649,Mint and peanut sandwich,Sandwiches,273.6,7.2,31.8,13.9,3.7,2.8,453.3,220,115.0,1.7,1.8,0.0,0.0,4.2,15,0.0,187,True,False,False,False,False,False,False,False,True,False,True,True,Continental,breakfast,60
N656,Cheese open sandwich,Sandwiches,274.1,9.8,28.4,14.2,1.7,3.2,504.4,224,256.2,1.22,0.6,28.0,45.0,4.3,30,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Continental,breakfast,60
N292,Bottle gourd burfi (Ghiya/Lauki burfi),Sweets & Desserts,276.0,5.9,24.5,17.7,0.7,23.9,18.2,188,215.8,0.93,1.1,0.0,0.0,5.3,15,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,snack,60
N115,Paneer kaathi roll,Dairy & Paneer,285.9,6.9,20.1,19.6,2.4,3.3,221.0,180,101.7,1.42,18.7,39.0,63.0,5.9,30,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,snack,60
N833,Moong bean dosa (Pesarattu),Dals & Legumes,286.0,12.3,31.9,11.7,6.0,2.9,61.4,250,36.4,3.38,1.5,0.0,0.0,3.5,30,62.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Andhra,lunch_dinner,60
N027,Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),Sandwiches,291.4,9.5,28.5,16.1,4.0,2.8,365.0,225,94.0,1.58,3.2,0.0,0.0,4.8,30,48.0,187,True,False,False,False,False,False,False,False,True,False,True,True,Continental,breakfast,60
N727,Namkeen daliya,Dals & Legumes,295.1,8.3,49.3,8.0,8.6,0.8,149.6,290,36.0,2.99,6.9,0.0,0.0,2.4,30,42.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N697,Savoury cheese horns,Dairy & Paneer,295.2,5.7,21.4,20.7,0.7,2.7,212.3,179,121.8,0.63,2.3,41.0,66.0,6.2,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N724,Atta dal burfi,Dals & Legumes,298.8,6.7,40.6,12.5,4.1,21.1,3.6,252,17.1,1.56,0.0,0.0,0.0,3.7,30,34.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N728,Sprouts upma,Breakfast Cereals & Porridge,316.2,9.5,45.0,10.4,7.2,1.7,147.8,284,36.8,2.76,0.5,0.0,0.0,3.1,30,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast,60
N767,Buttermilk biscuit,Dairy & Paneer,322.5,5.8,34.9,17.5,1.2,3.4,323.7,231,67.2,0.77,0.0,35.0,56.0,5.2,15,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N355,Cheese patties,Dairy & Paneer,324.0,7.4,22.2,22.7,1.2,3.9,295.2,197,126.4,0.82,3.4,45.0,73.0,6.8,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,60
N877,Maa chaane ki dal,Dals & Legumes,344.7,19.8,43.1,9.5,13.4,1.0,43.3,342,68.6,5.97,1.4,0.0,0.0,2.8,30,99.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,60
N834,Methi thepla,Breads & Flatbreads,346.2,9.0,41.3,16.0,7.6,3.0,543.3,276,73.5,4.52,1.1,0.0,0.0,4.8,15,0.0,380,True,False,False,False,False,False,False,False,False,False,True,True,Gujarati,lunch_dinner,60
N389,Coffee biscuit,Beverages,416.6,6.9,46.6,23.0,1.6,21.7,112.5,297,48.9,1.27,0.0,0.0,0.0,6.9,15,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,60
N592,Raspberry bavarian cream,Indian Foods,150.1,3.3,17.8,7.9,2.2,15.3,24.6,125,26.4,0.31,21.4,0.0,25.0,2.4,0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,55
N351,Cream puffs,Indian Foods,221.3,4.7,16.0,15.5,0.4,5.9,98.8,141,37.9,0.58,0.2,0.0,50.0,4.6,0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,55
N588,Crunchy butterscotch,Indian Foods,277.3,3.1,19.9,21.0,0.5,17.7,22.2,157,72.3,0.26,2.1,0.0,67.0,6.3,0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,55
N420,Canjee,Indian Foods,6.6,0.2,0.4,0.4,0.4,0.2,43.0,19,5.8,0.17,0.5,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N441,White stock,Indian Foods,7.0,0.1,0.4,0.6,0.2,0.2,1.6,18,1.6,0.03,2.6,0.0,0.0,0.2,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N788,Pickled mustard greens,Accompaniments,13.1,1.5,1.0,0.2,1.7,0.0,242.4,29,81.4,1.22,301.6,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,50
N422,Potato canjee (Aloo canjee),Vegetable Dishes,16.3,0.4,2.7,0.4,0.4,0.1,36.0,30,5.2,0.22,7.7,0.0,0.0,0.1,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N732,Cauliflower potato canjee,Indian Foods,16.8,0.6,2.6,0.4,0.7,0.1,35.6,31,6.8,0.28,15.6,0.0,0.0,0.1,65,2.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F088,Coconut Water,Beverages,19.0,0.7,3.7,0.2,0.0,2.6,105.0,250,24.0,0.3,2.4,0.0,0.0,0.2,51,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Tropical,breakfast_snack,50
N007,Lemonade,Beverages,20.8,0.0,5.5,0.0,0.0,5.5,28.5,38,1.8,0.05,5.3,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N008,Lem-o-gin,Indian Foods,21.5,0.1,5.6,0.0,0.1,5.4,28.1,39,2.2,0.09,5.7,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N011,Summer cooler,Beverages,22.4,0.4,5.4,0.0,0.2,5.2,1.6,40,8.1,0.28,103.5,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N738,Sattu drink,Indian Foods,23.4,0.6,5.2,0.1,0.4,4.0,12.6,41,1.6,0.17,0.0,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Bihari,lunch_dinner,50
N439,Mixed stock,Indian Foods,25.2,2.1,0.3,1.7,0.2,0.2,9.5,33,2.1,0.07,2.6,0.0,0.0,0.5,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F076,Pumpkin,Vegetable Dishes,26.0,1.0,6.5,0.1,0.5,2.8,1.0,340,21.0,0.8,9.0,0.0,0.0,0.1,75,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Western,lunch_dinner,50
N741,Cucumber sharbat (Kheere ka sharbat),Dairy & Paneer,27.3,0.3,6.6,0.1,0.8,5.5,2.6,45,6.5,0.18,9.2,0.0,0.0,0.0,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
F034,Watermelon,Fruits,30.0,0.6,7.6,0.2,0.4,6.2,1.0,112,7.0,0.2,8.1,0.0,0.0,0.0,72,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Tropical,snack,50
N417,Jal jeera,Indian Foods,30.2,0.4,6.7,0.3,1.0,5.7,215.6,46,24.7,0.84,2.2,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N539,Vegetables stir fry,Indian Foods,30.8,1.0,3.2,1.5,1.4,0.9,55.0,38,13.3,0.34,38.2,0.0,0.0,0.4,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N861,Sweet corn soup,Soups,32.2,1.0,3.6,1.6,0.3,0.9,22.4,40,3.7,0.41,10.3,0.0,0.0,0.5,75,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Continental,lunch_dinner,50
N010,Coco pine cooler,Beverages,32.8,0.6,5.7,1.0,0.3,5.5,23.2,45,17.8,0.13,10.7,0.0,0.0,0.3,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N737,Woodapple juice (Bel ka sharbat),Beverages,34.2,0.6,6.5,0.7,1.0,5.8,127.4,47,11.8,0.12,18.4,0.0,0.0,0.2,55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N019,Sweet Lassi (Meethi lassi),Dairy & Paneer,35.7,1.3,6.5,0.7,0.0,6.5,18.3,52,45.6,0.03,1.0,1.0,1.0,0.2,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,North Indian,lunch_dinner,50
N005,Raw mango drink (Aam panna),Beverages,35.9,0.2,9.0,0.0,0.6,7.5,79.8,54,7.1,0.14,45.3,0.0,0.0,0.0,55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N558,Cucumber and yogurt salad (Kheere aur dahi ka salad),Dairy & Paneer,36.1,2.1,4.7,0.9,1.7,2.3,141.7,50,68.5,0.52,6.7,2.0,2.0,0.3,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N006,Fruit Punch (with fresh juices),Beverages,36.1,0.1,9.4,0.0,0.1,9.2,2.6,55,5.1,0.1,41.4,0.0,0.0,0.0,55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N419,Mintade,Indian Foods,40.3,0.0,10.6,0.0,0.0,10.5,26.7,60,2.1,0.05,8.5,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N637,Coriander chutney (Hare dhaniye ki chutney),Accompaniments,42.9,1.4,8.2,0.4,2.5,5.5,186.6,59,39.8,1.63,4.2,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,50
N638,Gooseberry chutney (Amla chutney),Accompaniments,43.0,1.4,8.8,0.6,4.6,0.1,215.1,62,46.4,1.22,4.8,0.0,0.0,0.2,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,50
F075,Beetroot,Vegetable Dishes,43.0,1.6,10.0,0.2,2.8,7.0,78.0,325,16.0,0.8,4.9,0.0,0.0,0.0,61,0.0,500,False,False,False,False,False,False,False,False,False,False,True,True,Western,lunch_dinner,50
F035,Papaya,Fruits,43.0,0.5,11.0,0.3,1.7,7.8,8.0,182,20.0,0.1,61.8,0.0,0.0,0.1,60,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Tropical,snack,50
F089,Orange Juice,Beverages,45.0,0.7,10.4,0.2,0.2,8.4,1.0,200,11.0,0.2,50.0,0.0,0.0,0.0,50,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Western,breakfast,50
N895,Green chilli sauce,Indian Foods,46.1,1.2,7.4,0.3,1.8,5.4,1037.0,54,9.9,0.64,0.0,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N418,Gingo,Indian Foods,48.0,0.1,12.4,0.1,0.2,12.1,21.5,68,6.3,0.21,8.4,0.0,0.0,0.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
